"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in_1","pct_in_2"
"Mpp7",5.47874355970227,0.0139349913587043,0.10115214037945,0.290107598925985,0.424137558756109,"Not significant",23.4001292824822,32.751677852349
"Gm9993",1.03836683947924,-0.0475815230671394,0.122551711014431,0.00126229577753111,0.0327709408706503,"Significant",3.61990950226244,2.88590604026846
"Wac",28.3793641422784,-0.0778746168853821,0.102778478549547,0.093459512677169,0.23302127559401,"Not significant",74.1435035552683,78.4563758389262
"Ccny",23.4078292877488,-0.0827092569278587,0.0994699301386765,0.0969789850029717,0.237306464661927,"Not significant",65.4815772462831,69.9328859060403
"Colec12",5.09819270212382,9.54759019733367e-05,0.105981671477226,1,1,"Not significant",13.1868131868132,16.5771812080537
"Thoc1",6.84694204945676,0.0384652292848952,0.098858253103257,0.239320329157167,0.378781710929727,"Not significant",28.8946347769877,36.9798657718121
"Usp14",18.0557991172627,0.0632101995878934,0.106119757372611,0.255765348389676,0.39382620346707,"Not significant",50.6140917905624,65.1677852348993
"Rock1",66.2962361806835,-0.168584402098525,0.101063638184712,0.00441236641256204,0.0607600296555434,"Not significant",91.5966386554622,92.2147651006711
"Esco1",11.6428723800816,-0.0414157422718477,0.100467819545392,0.0654720095672155,0.193685658189721,"Not significant",41.4996767937944,45.503355704698
"Snrpd1",24.7408441865197,-0.015343113935894,0.100363194989576,0.447302461969869,0.546946929497512,"Not significant",65.3522947640595,71.1409395973154
"Mib1",20.5065548387614,-0.0181553025171675,0.0805397497492012,0.370256273305788,0.488147629300287,"Not significant",60.245636716225,67.3825503355705
"Mir133a-1hg",1.49943085970907,-0.0163519755213322,0.10757750468794,0.0340702194427906,0.144567692281237,"Not significant",6.46412411118294,6.77852348993289
"Rbbp8",16.0200302080039,-0.426629187214641,0.215165506760432,0.000582014968941662,0.0214987000033072,"Significant",52.4240465416936,50.9395973154362
"Cables1",3.23925443137141,-0.0456783783585435,0.118423389405187,0.10813525385994,0.249008480202724,"Not significant",16.8067226890756,13.8926174496644
"Tmem241",6.20807174176432,-0.0985518662487124,0.132552089770403,0.0446446353130782,0.163398405490181,"Not significant",26.7614738202974,27.5167785234899
"Riok3",29.6731041273725,0.222459203006739,0.128996205777026,0.00509806792640443,0.0649336207833182,"Not significant",72.5274725274725,83.3557046979866
"Rmc1",2.79921412496559,0.0584877103269424,0.122710378828932,0.00234768407835233,0.0465661997288719,"Significant",16.7420814479638,25.5704697986577
"Npc1",25.9317091685449,0.315032042699559,0.133473623042948,0.000720708255929936,0.0245401161144143,"Significant",67.6793794440853,80.4697986577181
"Lama3",0.659466086289528,0.0457063067713571,0.120758116214753,0.122289813021602,NA,"Not significant",1.61603102779573,4.22818791946309
"Ttc39c",3.40650290812198,-0.0240721323710921,0.104962274579651,0.0219426709783554,0.117704418254066,"Not significant",19.0691661279897,25.3691275167785
"Cabyr",0.649298522245139,0.00501190737464685,0.106873164637298,1,NA,"Not significant",2.52100840336134,4.36241610738255
"Osbpl1a",6.41183799967951,0.0350067463738998,0.101624376994903,0.440588076188922,0.54158931387122,"Not significant",27.3432449903038,32.2818791946309
"Impact",10.7593739990351,-0.0106293738129611,0.0999591474842739,0.0069133664452635,0.0723317938000734,"Not significant",34.0659340659341,34.496644295302
"Zfp521",1.12872176113526,0.00138191721718969,0.106940380886125,0.0839830622549775,0.220127794143168,"Not significant",4.33096315449257,3.89261744966443
"Ss18",9.71316143276927,-0.0510604025654971,0.0966421061727279,0.345885320911534,0.46836780485586,"Not significant",38.9786683904331,46.1744966442953
"Taf4b",0.901178506185631,0.000617327013204319,0.106321488298861,1,NA,"Not significant",4.26632191338074,4.29530201342282
"Kctd1",0.690223285622211,0.0114310138210673,0.107280327508295,0.791997617510567,NA,"Not significant",4.07239819004525,4.63087248322148
"Gm2629",0.918116381220483,-0.0454382881752276,0.119255553142696,0.0872379855504959,NA,"Not significant",6.52876535229476,4.83221476510067
"B4galt6",24.2446465512195,-0.0609608741838308,0.115701606504935,0.164855030609237,0.307932911632999,"Not significant",68.7136393018746,67.5838926174497
"Trappc8",15.9210145083747,-0.0534788266301748,0.094032220406718,0.191511489277804,0.334522890385221,"Not significant",57.9831932773109,59.5973154362416
"Rnf138",10.7325198338892,-0.00639308715194383,0.0908812922740321,0.0604436704727798,0.186598813941566,"Not significant",40.142210730446,46.5771812080537
"Mapre2",28.7011739037223,0.0447213394942805,0.10121505449584,0.0831046179980379,0.219187625316281,"Not significant",72.0749838396897,77.3825503355705
"Zfp397",3.37431581583135,-0.102324691317117,0.143924332885523,0.0306379752696529,0.137447043205755,"Not significant",17.0006464124111,17.6510067114094
"Zfp35",2.05877744377369,-0.0109942220467998,0.104695519847279,0.00738908631093876,0.0742965944203503,"Not significant",8.1447963800905,9.39597315436242
"Zfp24",6.51550282820144,-0.064929260012314,0.11265144595535,0.18926526316456,0.332393717752982,"Not significant",32.5145442792502,34.9664429530201
"Ino80c",4.54274197870684,-0.0322816884664271,0.102285945217804,0.279277562024853,0.414974998156249,"Not significant",21.8487394957983,26.0402684563758
"Galnt1",26.6396480271521,-0.0919335153364622,0.0848191504230403,0.123085019233818,0.264976495568693,"Not significant",71.1053652230123,76.0402684563758
"2700062C07Rik",4.76013549594939,-0.0181955718316718,0.106183203261946,0.00239752354526478,0.0471882524371479,"Significant",15.513897866839,19.1946308724832
"Rprd1a",3.01193984422185,-0.0234669417625229,0.101457457889541,0.260256912460445,0.397571513196658,"Not significant",14.3503555268261,16.3758389261745
"Slc39a6",4.14355730819809,-0.000480953554260317,0.0943155056207646,1,1,"Not significant",19.5862960568843,23.9597315436242
"Elp2",5.16188178767028,0.0271484140441553,0.0991078227254676,0.185106909565648,0.328503662476216,"Not significant",27.0200387847447,34.2953020134228
"Mocos",3.25061768259268,0.569149823452903,0.289113034477678,0.00147955271609732,0.0365063550602274,"Significant",11.6354234001293,22.5503355704698
"Tpgs2",5.21690178616824,0.0579514117035198,0.116270526606486,0.138061907028959,0.280489733552271,"Not significant",20.2973497091144,29.8657718120805
"AW554918",18.1631906412895,-0.0521769476436172,0.111008070781885,0.12308284712966,0.264976495568693,"Not significant",47.7052359405301,51.744966442953
"Celf4",3.97152789530933,-0.0723057860617845,0.148425523507264,4.35612342813261e-06,0.000644895664034415,"Significant",7.11053652230123,4.76510067114094
"Gm49980",1.04780876617401,0.00161480034248817,0.107089901278724,1,1,"Not significant",3.87847446670976,6.3758389261745
"Pik3c3",6.78192727346036,-0.0130313871279343,0.0947487727825649,0.642583051107229,0.695190199858117,"Not significant",30.316742081448,37.248322147651
"Slc25a46",6.30004261129421,-0.00943685640657934,0.0897156191576147,0.170232836066779,0.313546415510666,"Not significant",31.7388493859082,38.0536912751678
"Sap130",9.37508869397724,-0.000973350091849694,0.0990759576504279,0.023661394463332,0.121302631903516,"Not significant",32.9023917259211,39.1946308724832
"Ammecr1l",6.30290365774049,-0.0851385336570361,0.123850674747442,0.0168857435096274,0.103715230634699,"Not significant",28.8946347769877,29.1946308724832
"Polr2d",4.51013921872406,-0.0206194816777117,0.101598792984267,0.220477269831038,0.3623773630449,"Not significant",21.7840982546865,28.5906040268456
"Wdr33",19.5592755236794,-0.0935663073139271,0.101092860972956,0.0893088523500404,0.227560470629998,"Not significant",65.2230122818358,71.2080536912752
"Sft2d3",3.39674517524135,0.0187422717779354,0.102011883396962,0.192560229498619,0.335780598212426,"Not significant",15.1260504201681,19.8657718120805
"Lims2",2.73523289255562,-0.000706821491690766,0.105741176040537,0.47422398514463,0.56723630073213,"Not significant",9.2436974789916,12.5503355704698
"Iws1",9.92331476273933,0.00866781955257333,0.0885172440761202,0.797456291453383,0.821253757152567,"Not significant",39.4957983193277,46.3758389261745
"Map3k2",15.3975612990473,0.00135767402809321,0.085250544563079,0.121977205170941,0.263758922697113,"Not significant",58.0478345184228,64.8322147651007
"Ercc3",5.32681833525961,-0.0021087045048843,0.100819396891002,0.00435331826797457,0.0605022396018507,"Not significant",19.1984486102133,25.7046979865772
"Bin1",39.0768363840853,0.183267490986913,0.180142504841722,0.0121618202496255,0.0904828797158951,"Not significant",80.1551389786684,87.7181208053691
"Gypc",3.28688928451608,-0.00367335617794286,0.105162198490433,0.65630005604822,0.705711408442814,"Not significant",14.4796380090498,15.9060402684564
"Tslp",2.14182748367765,-0.0364389271525818,0.115946146347807,0.0623338139846934,0.189111942338474,"Not significant",13.8978668390433,7.98657718120805
"Wdr36",6.40798403564112,0.0237272850410613,0.0974717127513145,0.368222476269592,0.486748315690888,"Not significant",31.0277957336781,36.3758389261745
"Stard4",3.35621466637973,0.00577720890685432,0.103484087255761,0.0585558879794932,0.184312810927935,"Not significant",11.8293471234648,16.9127516778523
"Nrep",1.63915371624787,-0.0252864656989971,0.110326636930624,0.14789482951319,0.290807638782914,"Not significant",11.1182934712346,9.06040268456376
"Epb41l4aos",9.07181579468966,-0.0424291837440097,0.113251779531861,0.0897471127548897,0.228164946936585,"Not significant",53.3290239172592,47.5167785234899
"Apc",28.172349940955,-0.00986273351881305,0.0914784997413121,0.69531588374263,0.736560380839051,"Not significant",72.5921137685844,76.0402684563758
"Srp19",27.328189827378,-0.0103009863038727,0.0951161749136888,0.806233043622656,0.828170589809816,"Not significant",63.8009049773756,79.3288590604027
"Reep5",116.512211734515,0.146899519331103,0.0966282158271015,0.0308158933434305,0.137549341111871,"Not significant",97.2204266321913,98.7248322147651
"Fam13b",15.433157072165,-0.0603680791099536,0.11037491502236,0.0310301783161467,0.138054560757595,"Not significant",58.8235294117647,63.1543624161074
"Brd8",9.53363491001529,0.0250737907209168,0.0904195947496425,0.121889613751848,0.263625323835513,"Not significant",35.229476405947,44.5637583892617
"Cdc23",2.54298497550051,-0.0259332101129586,0.105836878930574,0.28356272032198,0.418534490325843,"Not significant",13.3160956690368,16.1073825503356
"Fam53c",2.48075621022485,-0.0420299716050978,0.112056779237252,0.0117135722821099,0.0895614826809529,"Not significant",18.7459599224305,20.1342281879195
"Kdm3b",15.9881612347182,-0.276038011751875,0.223070312266472,0.00309007102920192,0.0536821012981252,"Not significant",53.3290239172592,54.0939597315436
"Egr1",30.0312288289623,-0.0979378427026153,0.178575637880816,0.00890942103756749,0.0806109263939343,"Not significant",64.8351648351648,50.1342281879195
"Etf1",22.8470657520931,0.0441796847850009,0.0806209489174796,0.170621951467415,0.314020875282702,"Not significant",64.9644473173885,75.7046979865772
"Hspa9",18.1959463272128,0.0789031305064549,0.114961792365405,0.175164291567123,0.318892040341857,"Not significant",52.5533290239173,64.1610738255034
"Ctnna1",35.8777406834203,-0.0262554983411179,0.0861236956436792,0.327708787367215,0.454212383033393,"Not significant",77.6987718164189,83.0872483221477
"Sil1",8.32187825903244,0.0199873476100986,0.0976714809588526,0.133049034975329,0.275622772718107,"Not significant",38.4615384615385,46.7785234899329
"Matr3",9.08806321007691,-0.0670261809742743,0.0990460173230651,0.250856487297494,0.389221808536658,"Not significant",38.8493859082094,44.6979865771812
"Paip2",46.9464766450783,-0.0438636215620376,0.0982494693333669,0.133703851422941,0.276195114718977,"Not significant",85.1325145442792,90.8724832214765
"Spata24",1.39118051227241,0.0141481193966884,0.106526948292232,0.562395577586605,0.633741955327873,"Not significant",5.9469941822883,9.06040268456376
"Dnajc18",3.63724999737103,-0.000442842508333937,0.101535143300664,0.465214496766788,0.561124818098092,"Not significant",18.7459599224305,24.9664429530201
"Ecscr",2.69569289057087,0.0249343070324531,0.108769515883014,0.341618729934502,0.464757946487989,"Not significant",9.56690368455074,14.2953020134228
"Tmem173",9.5452454761225,-0.140974662042821,0.18258533483174,0.0219812585310806,0.117704418254066,"Not significant",45.442792501616,46.7114093959731
"Ube2d2a",44.1774960213843,0.0804525567436758,0.0684521108369735,0.0582965646452261,0.184225943133696,"Not significant",85.1325145442792,92.6174496644295
"Nrg2",4.30187028283977,-0.0438582163762583,0.120614135744666,0.0060816283791833,0.0695584249446267,"Not significant",13.8332255979315,7.58389261744966
"Pura",18.3315653122065,-0.127963398667326,0.120062840729387,0.04647335283252,0.166745802312677,"Not significant",61.8616677440207,64.3624161073825
"Igip",1.04568943235372,0.003801273709402,0.106278373667314,0.236016756647462,0.375882626933867,"Not significant",8.5972850678733,7.51677852348993
"Cystm1",0.604356362269786,-0.00718176353180129,0.107448939768584,1,NA,"Not significant",3.7491919844861,3.35570469798658
"Pfdn1",27.5713814826614,0.0632003688811232,0.0984354485413666,0.249002158938649,0.387644746982582,"Not significant",69.2307692307692,79.6644295302013
"Ankhd1",25.3753504197931,-0.0207742477648411,0.0888140003789595,0.691806336867959,0.733755760679701,"Not significant",68.19650937298,72.4832214765101
"Eif4ebp3",2.45216350023993,0.0151282506259609,0.101968344298089,0.169042925002723,0.312275915099059,"Not significant",14.9321266968326,19.1275167785235
"Sra1",20.8284888178737,0.0341014583003213,0.0934028430725154,0.394455451484807,0.505566177781343,"Not significant",57.2721396250808,73.4228187919463
"Slc35a4",5.32182711793612,0.0086935024521752,0.0928172470587858,0.859045105251288,0.873409550128586,"Not significant",23.9172592113769,32.751677852349
"Cd14",63.7373125768578,-0.116297419938519,0.165562980187484,0.0348183517457326,0.145944380961225,"Not significant",89.5927601809955,84.2953020134228
"Tmco6",0.85718467549391,-0.0103196676471515,0.106355332226552,0.046660466942959,NA,"Not significant",7.36910148674855,8.7248322147651
"Ndufa2",96.7028602110969,0.082375388363444,0.0808402278213284,0.15496723694948,0.297722461056787,"Not significant",95.0226244343891,97.4496644295302
"Ik",32.7894619471818,0.0444239962425674,0.0797974981675583,0.353970193192943,0.474889088976347,"Not significant",77.8926955397544,85.7718120805369
"Wdr55",2.14868249307031,0.00711844310177037,0.100841808023611,0.118759852523786,0.259882582161627,"Not significant",11.8293471234648,17.0469798657718
"Hars",7.89696610344698,0.0447890494650866,0.101203764195558,0.315388388603983,0.4448688674036,"Not significant",32.6438267614738,41.006711409396
"Hars2",2.53305710865594,-0.0351726251677625,0.104241614089798,0.425895400551185,0.530939897074732,"Not significant",14.1564318034906,16.241610738255
"Zmat2",28.7800620699508,0.205408744166205,0.094159641005848,0.00372822874857089,0.0567568653750397,"Not significant",71.7517776341306,82.6174496644295
"Taf7",5.7170415702214,-0.0362359260604085,0.112454129782824,0.00470506433849425,0.062581031533488,"Not significant",17.3238526179703,16.510067114094
"3222401L13Rik",0.925452331987639,-0.0452152763538516,0.119697534149561,0.0877735808866492,NA,"Not significant",6.72268907563025,4.76510067114094
"Diaph1",52.6493038105517,-0.026689829673147,0.0893395340692718,0.126537881511844,0.268561076177745,"Not significant",83.5164835164835,87.3825503355705
"Hdac3",5.31272546715387,0.0735021178760848,0.109453302181371,0.0908891450964198,0.229914992385217,"Not significant",24.4343891402715,34.3624161073826
"Arap3",4.64563938551716,-0.00322840414936611,0.103884325324963,0.0544881346426158,0.179115609290933,"Not significant",13.7685843568197,19.5302013422819
"Pcdh1",0.710372150172696,-0.00914386877014443,0.107836568213816,1,NA,"Not significant",2.97349709114415,3.48993288590604
"Dele1",2.71975932745709,0.00921708488703004,0.0983998884560781,0.479048662211011,0.570601922164818,"Not significant",13.1221719457014,17.5838926174497
"Rnf14",6.83013075544554,0.0394291138403369,0.105182903813398,0.325104556643,0.452629555146279,"Not significant",32.6438267614738,39.3288590604027
"Gnpda1",17.6404204956236,0.0675240575057368,0.0998309315271113,0.0730005001896271,0.205064122078147,"Not significant",53.0704589528119,62.2818791946309
"Ndfip1",85.5811032872584,-0.144697442594265,0.167519055948041,0.0369917915459592,0.151037782601077,"Not significant",95.9276018099548,95.9731543624161
"Arhgap26",39.6888244730981,-0.565409700992891,0.338589317179989,0.00212468072198298,0.0448421768079673,"Significant",65.0937297996121,55.1006711409396
"Gm15336",1.49654338285883,-0.0212123518689854,0.110229215090448,0.156238636282839,0.298653674444988,"Not significant",5.23594053005818,3.42281879194631
"Gm15337",2.0839292639346,-0.0703922858603841,0.143737194990179,2.5568286222959e-05,0.00251134657468775,"Significant",5.68842921784098,3.55704697986577
"Nr3c1",47.1825140217795,-0.194806508469675,0.258215212619972,0.0185242368932766,0.109541196254915,"Not significant",86.2314156431804,82.4161073825503
"Yipf5",6.91839317482839,0.047198037643631,0.10611066814348,0.0445158022442667,0.16328742224731,"Not significant",35.1001939237233,45.5704697986577
"Prelid2",3.33152789527748,-0.0784116325031819,0.141152474970074,0.0568946676092052,0.182465521980479,"Not significant",18.4227537168714,19.5973154362416
"Lars",14.3664479109668,0.0163762247472178,0.0872281079723468,0.748890085936447,0.780505837367292,"Not significant",49.9030381383323,59.3288590604027
"Gm4013",1.09129255902286,-0.0203409077494418,0.10900514081613,0.062930580685517,0.189872787132236,"Not significant",8.98513251454428,10.4697986577181
"Rbm27",14.0175875552622,-0.0126471659051633,0.0898491760540955,0.157151114427972,0.299551900332475,"Not significant",47.7052359405301,55.9060402684564
"Tcerg1",9.9588460300917,-0.0221699877041018,0.096506829683082,0.00979567428463962,0.084169066423697,"Not significant",44.4085326438268,48.5906040268456
"Dpysl3",4.39092403284943,-0.0429489692876376,0.119857668311428,0.010769724860649,0.0868978984609236,"Not significant",10.9243697478992,9.86577181208054
"Dcp2",7.94473127374936,-0.103762484867117,0.122099458781285,0.10718646910752,0.248447874275769,"Not significant",34.9062702003878,40.0671140939597
"Mcc",2.182307913519,-0.0360931668694998,0.113036435358795,0.209976047673098,0.352266329420562,"Not significant",9.43762120232708,8.79194630872483
"Ythdc2",6.4111430928236,-0.0337428730299649,0.105200010352846,0.421447287535928,0.527002575857449,"Not significant",30.7045895281189,29.8657718120805
"Gm31706",1.44955547765097,-0.0182566043870396,0.107649152464148,0.457585466391585,0.555266754477316,"Not significant",9.11441499676794,10.4697986577181
"Trim36",3.2911243823138,-0.667558232246202,0.430353738974161,0.0017938126524797,0.0407195472112893,"Significant",19.5862960568843,13.5570469798658
"Pggt1b",11.0735788509608,-0.112857695235827,0.151729831030676,0.0733935038879322,0.205524360870891,"Not significant",47.7052359405301,48.7919463087248
"Ccdc112",2.63485044515999,-0.0263468662479032,0.109753958779933,0.168926523654885,0.312266456593313,"Not significant",21.0730446024564,17.7852348993289
"Fem1c",7.78627061806687,-0.0602470128662273,0.111233997764684,0.0308504021440977,0.137614348428802,"Not significant",35.1648351648352,35.5704697986577
"Ticam2",3.03541085175525,-0.0727019354235478,0.135647093500613,0.0405660513582193,0.156252720446535,"Not significant",20.8144796380091,19.6644295302013
"Tmed7",23.30849523838,0.0175522214242705,0.0833390626948825,0.198346599503967,0.340351169819086,"Not significant",63.8655462184874,74.5637583892617
"Eif1a",16.4847435821197,-0.00251462716124392,0.0957606170545292,0.544869866303092,0.621119312867192,"Not significant",48.480930833872,60.1342281879195
"Atg12",9.21783075382801,0.013748074591399,0.1000193537182,0.715112811919152,0.752769721120583,"Not significant",35.7466063348416,45.9731543624161
"Ap3s1",32.2239688622438,0.201757364698215,0.105576094635559,0.00765150590310258,0.0755245864367718,"Not significant",76.5998707175178,84.5637583892617
"Commd10",16.4673880810801,0.0638375145963485,0.106158425486351,0.171615099312075,0.315013160731869,"Not significant",48.6748545572075,62.6174496644295
"Sema6a",4.01481269203252,0.000620771079580796,0.106894176109904,0.241716982127182,0.381334204236164,"Not significant",6.98125404007757,8.65771812080537
"Dtwd2",1.28438581856825,0.00212207532712382,0.106309916989145,0.279700963832637,0.415282753713719,"Not significant",3.81383322559793,6.44295302013423
"Dmxl1",32.5124552609819,0.150419216361192,0.170432250331356,0.0457571858124201,0.165220803490234,"Not significant",73.2385261797026,79.6644295302013
"Tnfaip8",56.0268693652358,0.0313276174128895,0.0779373188509885,0.402470378889061,0.511220457641353,"Not significant",89.2695539754363,93.8255033557047
"Hsd17b4",20.9970423598669,-0.035698156363085,0.0879337952309583,0.283662533304959,0.41860429733374,"Not significant",68.3257918552036,74.496644295302
"Srfbp1",2.39262671496064,-0.0441210074320317,0.11362553126493,0.00362312427041018,0.0564195465327609,"Not significant",16.9360051712993,18.4563758389262
"Lox",1.80585969713701,-0.0251712078187587,0.11098651871849,0.219396550600427,0.361142449906628,"Not significant",12.6696832579186,11.8120805369128
"Sncaip",1.89276697540617,0.0107962355485272,0.108016536374132,0.434505005620167,0.537019798234725,"Not significant",4.91273432449903,5.63758389261745
"Snx2",63.3816961525416,-0.0707370599301713,0.123605984769634,0.150551520836197,0.29360133358949,"Not significant",85.3264382676147,87.1812080536913
"Snx24",53.9422547546616,0.445534741857364,0.172380466678728,0.000499835145887227,0.0195086482486354,"Significant",71.5578539107951,81.8791946308725
"Ppic",2.68114014217551,-0.0193698435252598,0.10550689405423,0.537390544000289,0.616168414744972,"Not significant",17.7763413057531,17.6510067114094
"Cep120",7.81494894322387,-0.0482682382177886,0.102961014039369,0.134795251970534,0.277373281704879,"Not significant",38.5908209437621,41.4765100671141
"Csnk1g3",21.3482163693997,-0.007789884597354,0.0920607113758898,0.00475732058381623,0.0629622863974798,"Not significant",56.5610859728507,63.489932885906
"Zfp608",13.2825347422828,-0.0685869801805334,0.122086204279288,0.044844909939906,0.163676198116029,"Not significant",35.617323852618,38.0536912751678
"Gramd3",2.5523859439817,0.0424163545265514,0.115800282078513,0.0894905098584779,0.22779605238085,"Not significant",9.76082740788623,13.6912751677852
"Aldh7a1",3.71632101700345,-0.0165844459878203,0.104281592397814,0.62498738322213,0.683026224415754,"Not significant",21.0730446024564,22.4832214765101
"Phax",15.5391520650845,-0.0211831996092901,0.0858522414487392,0.142630422514458,0.285065499116648,"Not significant",60.0517129928895,67.4496644295302
"Lmnb1",5.78881428067475,0.00312193239754144,0.105769639229123,0.738367206166864,0.771919047282214,"Not significant",13.639301874596,23.0872483221477
"March3",16.4925145151494,-0.642055721485497,0.446309421458306,0.00330297125163905,0.0549100058394539,"Not significant",34.0659340659341,25.5704697986577
"C330018D20Rik",1.92741662484873,-0.020740087963961,0.103871780222749,0.179236869188696,0.323184080444748,"Not significant",12.2818358112476,14.0268456375839
"Prrc1",6.07218982287685,0.0333241189498883,0.0986897338903514,0.0303947431593149,0.136957345113543,"Not significant",31.9327731092437,39.8657718120805
"4930511M06Rik",1.05958580483257,-0.0261379567619933,0.110704911294764,0.30590868696041,0.437287606675145,"Not significant",4.97737556561086,6.51006711409396
"Slc12a2",1.44825276146273,-0.00612015728621056,0.106428689991936,0.3263286701898,0.453221939631381,"Not significant",4.8480930833872,6.3758389261745
"Isoc1",8.75000493315198,-0.116390437349103,0.144322278244718,0.0658583881377304,0.194195167801315,"Not significant",39.6897220426632,41.8120805369128
"Gm4951",1.86486523332692,-0.0314249720743453,0.113541231100646,0.0564346950341117,0.182142309565071,"Not significant",10.4718810601164,5.23489932885906
"Iigp1",3.62627613150194,0.0118280639300439,0.107809585717011,0.344426367539046,0.467363887408523,"Not significant",10.3425985778927,10.8053691275168
"Smim3",4.1026980585026,-0.0758092293908141,0.127941746945639,0.0580482978238963,0.183992495285963,"Not significant",19.9095022624434,24.496644295302
"Dctn4",17.8273482782881,0.000148982787012438,0.0894076021377128,0.491291225701793,0.57997687166807,"Not significant",53.9107950872657,67.9194630872483
"Rbm22",10.0973163623014,-0.0297185483469113,0.0915093339333297,0.329382984006125,0.455174131713009,"Not significant",41.5643180349063,47.5838926174497
"Ndst1",7.40368443494602,0.0394964756612621,0.110954029703455,0.235768904541367,0.375751067952813,"Not significant",34.1952165481577,41.744966442953
"Rps14",715.022487177091,-0.179808796216346,0.0590998393318522,0.000341375833319214,0.0151615397276338,"Significant",99.8707175177763,99.9328859060403
"Cd74",2568.49553629796,-4.31442572106664,0.342935459391458,8.73107151712551e-28,2.22969738868593e-24,"Significant",100,84.496644295302
"Tcof1",12.1916773832173,0.0928600882774839,0.121450352295894,0.132585834371479,0.275209831898706,"Not significant",39.5604395604396,53.9597315436242
"Pdgfrb",0.745921621778583,-0.00464084492083403,0.106469643711598,1,NA,"Not significant",5.88235294117647,5.36912751677852
"Csf1r",182.610511042468,-0.0335433797376646,0.100551178592293,0.470688878152498,0.564872043257714,"Not significant",99.612152553329,99.3288590604027
"Hmgxb3",3.41304850151282,-0.0843958737905584,0.137930765619747,0.0806877729448812,0.215919271363142,"Not significant",19.9095022624434,20.9395973154362
"Slc26a2",4.30749859888142,-0.0640393888362841,0.111621681809832,0.0727466731045908,0.2047606846819,"Not significant",23.4001292824822,26.3087248322148
"Ppargc1b",1.78044697328401,-0.0218644132315358,0.105547036908312,0.106064116671434,0.247530947928757,"Not significant",12.9928894634777,12.9530201342282
"Csnk1a1",47.0625189396037,-0.0889114437876234,0.071352796325099,0.0317230093160097,0.139465242274731,"Not significant",86.5546218487395,91.3422818791946
"Bvht",1.66833785808034,0.0270516966623916,0.110781708703625,0.166056721776365,0.309256046115874,"Not significant",9.50226244343891,15.503355704698
"Pcyox1l",1.48677349468722,-0.019854302817593,0.10769723197884,0.251518768424967,0.389624018718439,"Not significant",5.30058177117001,7.4496644295302
"Grpel2",3.63757534316394,0.0141243582440427,0.0999857202500413,0.133956739836862,0.27631430385766,"Not significant",15.513897866839,20.9395973154362
"Afap1l1",3.38804709026084,-0.0704356000567372,0.141900774151813,0.00214923085771937,0.0449114436033128,"Significant",11.3122171945701,8.9261744966443
"Ablim3",3.42181413132507,-0.0190451525533497,0.107859461128444,0.381993113631203,0.496318959010778,"Not significant",11.2475759534583,15.1677852348993
"Adrb2",4.55507500868513,-0.56682188911845,0.786943700357761,0.00517694563890099,0.0653237978553875,"Not significant",20.3619909502262,15.3020134228188
"Fbxo38",7.35573122094582,-0.0644611703150542,0.107059327654091,0.211412967983405,0.353297362229905,"Not significant",33.0963154492566,37.5167785234899
"Napg",8.93917882246963,-0.0142342828043203,0.0884844552569002,0.449949216834092,0.548877725049959,"Not significant",40.530058177117,47.7181208053691
"Txnl1",26.3764666900239,0.103353488833528,0.127297579843525,0.0944337154001598,0.233824743589994,"Not significant",68.19650937298,78.8590604026846
"Wdr7",14.4354021534668,0.0450245758617746,0.0947627876230637,0.204465383344748,0.346771096623631,"Not significant",47.7052359405301,53.4228187919463
"Fech",5.7171800078974,-0.00208720485641012,0.0945228101005539,0.0745642227375079,0.207089052545852,"Not significant",30.1874595992243,36.3758389261745
"Nars",40.026878048345,0.0497262968915251,0.0795469122354501,0.291687702558908,0.425346618754252,"Not significant",80.4137039431157,88.4563758389262
"Nedd4l",21.0096654858207,0.0593313389820926,0.100328066944307,0.249907884807583,0.388259930541364,"Not significant",56.6903684550743,65.5704697986577
"Malt1",9.91435591112744,-0.0198100605310722,0.1008652669629,0.0359519153206739,0.148683730769508,"Not significant",32.9023917259211,36.9798657718121
"Zfp532",1.48260791863248,0.0218198420877062,0.109124869029358,0.0584766433353195,0.184306976757263,"Not significant",4.8480930833872,7.4496644295302
"Sec11c",47.5941449923818,0.0371221485074026,0.0957504873994939,0.334597805502583,0.459891897633058,"Not significant",82.8054298642534,90.6040268456376
"Lman1",17.632243403422,-0.0103552333684567,0.0910806514887401,0.234099441435866,0.374463794905633,"Not significant",59.2113768584357,67.5167785234899
"Pmaip1",1.36865972477722,-1.06386510281544,0.437097926178676,0.000267636194755547,0.0132072958412401,"Significant",7.43374272786038,4.69798657718121
"Mppe1",3.53519610999609,-0.0486624599910231,0.107547365180215,0.0969901605446448,0.237306464661927,"Not significant",22.1073044602456,23.6241610738255
"Impa2",3.60415974474678,-0.000544979623131707,0.102867411715117,0.115803052650603,0.257046541248569,"Not significant",19.8448610213316,27.248322147651
"Tubb6",19.2910352084942,0.00681092647135963,0.0997828930740953,0.775048792014632,0.802221441932259,"Not significant",58.9528118939884,56.9127516778523
"Afg3l2",5.56073381846319,0.0239870869750852,0.0993632936100022,0.00775577542398688,0.0760319059078944,"Not significant",31.1570782159017,35.5704697986577
"Spire1",12.9623431748806,0.0411561693763605,0.110783534541451,0.214384792750955,0.356186873218477,"Not significant",40.6593406593407,50.9395973154362
